Names,Answer,Series
ant,"""man"" superheroes",15
super,"""man"" superheroes",15
aqua,"""man"" superheroes",15
shaggy,reggae acts,15
ub40,reggae acts,15
burning-spear,reggae acts,15
aswad,reggae acts,15
antoinette,perrys,15
fred,perrys,15
suzi,perrys,15
greyson,perrys,15
velma,chicago characters,15
amos,chicago characters,15
mama-morton,chicago characters,15
harrison,chicago characters,15
beth,eggheads,15
daphne,eggheads,15
lisa,eggheads,15
cj,eggheads,15
hollywood,land films,15
zombie,land films,15
cop,land films,15
la-la,land films,15
po,italian rivers,15
arno,italian rivers,15
tiber,italian rivers,15
passer,italian rivers,15
amethyst,purple things,15
tinky-winky,purple things,15
barney,purple things,15
lavender,purple things,15
goofy,"""not quite with it""",15
dopey,"""not quite with it""",15
daffy,"""not quite with it""",15
dipsy,"""not quite with it""",15
stud,farms,15
health,farms,15
wind,farms,15
sewage,farms,15
lady-boss,jackie collins books,15
hollywood-wives,jackie collins books,15
the-bitch,jackie collins books,15
chances,jackie collins books,15
lucky,dip,15
skinny,dip,15
sheep,dip,15
salsa,dip,15
omaha,forms of poker,15
razz,forms of poker,15
badugi,forms of poker,15
texas-hold-em,forms of poker,15
cameo,apples,15
fuji,apples,15
bramley,apples,15
jazz,apples,15
amy,johnsons,15
lady-bird,johnsons,15
dakota,johnsons,15
dwayne,johnsons,15
thunder,us basketball teams,15
magic,us basketball teams,15
heat,us basketball teams,15
celtics,us basketball teams,15
gala,swimming,15
costume,swimming,15
goggles,swimming,15
pool,swimming,15
mars,synonyms for damages,15
ruins,synonyms for damages,15
sullies,synonyms for damages,15
spoils,synonyms for damages,15
dogs,of war,15
masters,of war,15
god,of war,15
art,of war,15
lindt,chocolatiers,15
ghirardelli,chocolatiers,15
thornton,chocolatiers,15
hershey,chocolatiers,15
reese,time travellers,15
fry,time travellers,15
mcfly,time travellers,15
beckett,time travellers,15
dogpile,search engines,15
ecosia,search engines,15
lycos,search engines,15
baidu,search engines,15
patsy,con victims,15
mark,con victims,15
sucker,con victims,15
pigeon,con victims,15
demon,racing,15
driver,racing,15
post,racing,15
green,racing,15
boj,cbeebies shows,15
bing,cbeebies shows,15
waybuloo,cbeebies shows,15
swashbuckle,cbeebies shows,15
cheese,string,15
puppet,string,15
quarter,string,15
theory,string,15
trainspotting,robert carlyle films,15
ravenous,robert carlyle films,15
face,robert carlyle films,15
the-full-monty,robert carlyle films,15
trunchbull,roald dahl antagonists,15
salt,roald dahl antagonists,15
bean,roald dahl antagonists,15
hazell,roald dahl antagonists,15
snap,first 4 letters of social media platforms,15
twit,first 4 letters of social media platforms,15
pint,first 4 letters of social media platforms,15
link,first 4 letters of social media platforms,15
kent,first four letters of us states,15
penn,first four letters of us states,15
mass,first four letters of us states,15
miss,first four letters of us states,15
cooper,dominics,15
west,dominics,15
cork,dominics,15
grieve,dominics,15
angel,magicians,15
burton,magicians,15
daniels,magicians,15
durham,magicians,15
teller,fortune,15
cookie,fortune,15
hunter,fortune,15
500,fortune,15
gale,storms,15
maelstrom,storms,15
monsoon,storms,15
deluge,storms,15
tempest,british poets,15
mcgough,british poets,15
spender,british poets,15
motion,british poets,15
river,"""big"" songs",15
area,"""big"" songs",15
yellow-taxi,"""big"" songs",15
log,"""big"" songs",15
cracker,crime dramas,15
endeavour,crime dramas,15
whitechapel,crime dramas,15
pie-in-the-sky,crime dramas,15
saturday,ian mcewan novels,15
atonement,ian mcewan novels,15
solar,ian mcewan novels,15
amsterdam,ian mcewan novels,15
death,panel,15
pools,panel,15
selection,panel,15
control,panel,15
goes,dutch cities,15
groningen,dutch cities,15
utrecht,dutch cities,15
gouda,dutch cities,15
dumb,songs by the beautiful south,15
rotterdam,songs by the beautiful south,15
manchester,songs by the beautiful south,15
perfect-10,songs by the beautiful south,15
mickey,the monkees,15
davy,the monkees,15
mike,the monkees,15
peter,the monkees,15
vermeer,dutch painters,15
steen,dutch painters,15
mondrian,dutch painters,15
bosch,dutch painters,15
fog,lamps,15
plasma,lamps,15
hurricane,lamps,15
lava,lamps,15
crest,toothpaste brands,15
signal,toothpaste brands,15
punch-and-judy,toothpaste brands,15
rembrandt,toothpaste brands,15
bush,washing machine manufacturers,15
miele,washing machine manufacturers,15
whirlpool,washing machine manufacturers,15
bosch,washing machine manufacturers,15
hill,shepherds,15
pie,shepherds,15
crook,shepherds,15
crusade,shepherds,15
luke,shaws,15
sandie,shaws,15
run-run,shaws,15
fiona,shaws,15
candy,women in velvet underground song titles,15
jane,women in velvet underground song titles,15
venus,women in velvet underground song titles,15
lady-godiva,women in velvet underground song titles,15
snow-hill,railway station suffixes,15
piccadilly,railway station suffixes,15
waverley,railway station suffixes,15
parkway,railway station suffixes,15
yas-marina,formula one circuits,15
interlagos,formula one circuits,15
suzuka,formula one circuits,15
monza,formula one circuits,15
flea,circus,15
three-ring,circus,15
flying,circus,15
media,circus,15
on-canada,anagrams of snakes,15
spa,anagrams of snakes,15
pinata,anagrams of snakes,15
dread,anagrams of snakes,15
cook,foreign secretaries,15
straw,foreign secretaries,15
hague,foreign secretaries,15
johnson,foreign secretaries,15
lane,thoroughfares,15
mews,thoroughfares,15
boulevard,thoroughfares,15
avenue,thoroughfares,15
hunt,need a licence,15
fish,need a licence,15
drive,need a licence,15
watch-television,need a licence,15
street,anagrams of dogs,15
retirer,anagrams of dogs,15
looped,anagrams of dogs,15
pin-seal,anagrams of dogs,15
nick,to apprehend,15
collar,to apprehend,15
nab,to apprehend,15
nail,to apprehend,15
uncle,fictional organizations,15
unit,fictional organizations,15
shield,fictional organizations,15
zowie,fictional organizations,15
harper,celebrity baby names,15
saint,celebrity baby names,15
apple,celebrity baby names,15
moon,celebrity baby names,15
flag,stone,15
cap,stone,15
key,stone,15
corner,stone,15
lemon,keiths,15
allen,keiths,15
moon,keiths,15
duffy,keiths,15
potato-eater,van gogh subjects,15
lilac,van gogh subjects,15
cow,van gogh subjects,15
leather-clog,van gogh subjects,15
alan-partridge,norwich icon,15
canaries,norwich icon,15
julian,norwich icon,15
mustard,norwich icon,15
sweetcorn,yellow things,15
big-bird,yellow things,15
sunflower,yellow things,15
spongebob-squarepants,yellow things,15
chat,international cats,15
katze,international cats,15
mao,international cats,15
gatto,international cats,15
age,herbs missing their first letter,15
asil,herbs missing their first letter,15
arragon,herbs missing their first letter,15
hives,herbs missing their first letter,15
yak,to converse,15
gab,to converse,15
natter,to converse,15
parley,to converse,15
tito,communist leaders,15
castro,communist leaders,15
pot,communist leaders,15
stoph,communist leaders,15
dwarf,star,15
shooting,star,15
pole,star,15
evening,star,15
hobbit,tolkien creatures,15
elf,tolkien creatures,15
orc,tolkien creatures,15
warg,tolkien creatures,15
ent,anagrams of numbers,15
neo,anagrams of numbers,15
owt,anagrams of numbers,15
evens,anagrams of numbers,15
ted,keanu reeves roles,15
constantine,keanu reeves roles,15
klaatu,keanu reeves roles,15
kai,keanu reeves roles,15
plectrum,triangular,15
toblerone,triangular,15
nacho,triangular,15
del,triangular,15
schindler,swiss companies,15
swatch,swiss companies,15
ubs,swiss companies,15
victorinox,swiss companies,15
whale,end in alcoholic drinks,15
intertwine,end in alcoholic drinks,15
origin,end in alcoholic drinks,15
decider,end in alcoholic drinks,15
lemon,sharks,15
carpet,sharks,15
thresher,sharks,15
basking,sharks,15
fortnum,first word of shops,15
h,first word of shops,15
holland,first word of shops,15
mamas,first word of shops,15
bolero,jackets and coats,15
duster,jackets and coats,15
anorak,jackets and coats,15
cagoule,jackets and coats,15
peso,penguins,15
mumble,penguins,15
feathers-mcgraw,penguins,15
tux,penguins,15
grim,homophones for famous brothers,15
marks,homophones for famous brothers,15
parka,homophones for famous brothers,15
right,homophones for famous brothers,15
kevin-carter,manic street preachers songs,15
everything-must-go,manic street preachers songs,15
tsunami,manic street preachers songs,15
indian-summer,manic street preachers songs,15
chancellor,annas,15
kendrick,annas,15
pavlova,annas,15
ford,annas,15
umbrella,nuclear,15
family,nuclear,15
war,nuclear,15
wintour,nuclear,15
spotted-dick,desserts,15
flummery,desserts,15
syllabub,desserts,15
cranachan,desserts,15
ermintrude,characters from the magic roundabout,15
dougal,characters from the magic roundabout,15
mr-rusty,characters from the magic roundabout,15
florence,characters from the magic roundabout,15
palomino,horse coats,15
dun,horse coats,15
roan,horse coats,15
piebald,horse coats,15
bellow,nobel literature laureates,15
neruda,nobel literature laureates,15
dylan,nobel literature laureates,15
buck,nobel literature laureates,15
bay,to shout,15
holler,to shout,15
yell,to shout,15
caterwaul,to shout,15
marble,types of rock,15
gneiss,types of rock,15
schist,types of rock,15
slate,types of rock,15
dundee,crocodile,15
rock,crocodile,15
tears,crocodile,15
clip,crocodile,15
angel,cakes,15
butterfly,cakes,15
chiffon,cakes,15
battenberg,cakes,15
calico,fabrics,15
drill,fabrics,15
taffeta,fabrics,15
gingham,fabrics,15
cox,bbc radio djs,15
whiley,bbc radio djs,15
cotton,bbc radio djs,15
ball,bbc radio djs,15
carrot,cakes,15
opera,cakes,15
pound,cakes,15
tea,cakes,15
linen,basket,15
moses,basket,15
fruit,basket,15
picnic,basket,15
serge,fabrics,15
tweed,fabrics,15
hessian,fabrics,15
flannel,fabrics,15
millet,"add ""s"" to get a shop",15
clark,"add ""s"" to get a shop",15
peacock,"add ""s"" to get a shop",15
argo,"add ""s"" to get a shop",15
drop,gum,15
tree,gum,15
line,gum,15
boot,gum,15
maize,grasses,15
sugar-cane,grasses,15
rice,grasses,15
bamboo,grasses,15
braxton,tonis,15
morrison,tonis,15
arthur,tonis,15
basil,tonis,15
moss,kates,15
bush,kates,15
hudson,kates,15
bosworth,kates,15
galveston,bays,15
botany,bays,15
galway,bays,15
montego,bays,15
pyre,"add ""x"" to get a brand name",15
role,"add ""x"" to get a brand name",15
sane,"add ""x"" to get a brand name",15
tampa,"add ""x"" to get a brand name",15
sword,play,15
horse,play,15
screen,play,15
air,play,15
crayfish,crustacea,15
water-flea,crustacea,15
woodlouse,crustacea,15
krill,crustacea,15
focus-ring,parts of a camera,15
flash,parts of a camera,15
mirror,parts of a camera,15
lens,parts of a camera,15
prawn,fictional islands,15
utopia,fictional islands,15
shutter,fictional islands,15
amity,fictional islands,15
stingray,shuffle,15
ipod,shuffle,15
harlem,shuffle,15
hot-shoe,shuffle,15
fillet,meat preparation methods,15
truss,meat preparation methods,15
debone,meat preparation methods,15
butterfly,meat preparation methods,15
thiem,famous austrians,15
wurst,famous austrians,15
doppler,famous austrians,15
waltz,famous austrians,15
alienation,effect,15
boomerang,effect,15
domino,effect,15
placebo,effect,15
music-box,mariah carey albums,15
e-mc2,mariah carey albums,15
emotions,mariah carey albums,15
charmbracelet,mariah carey albums,15
mokbara,fictional martial arts,15
hip-hop-kido,fictional martial arts,15
ecky-thump,fictional martial arts,15
rex-kwon-do,fictional martial arts,15
kamikaze,vodka cocktails,15
caipiroska,vodka cocktails,15
vesper,vodka cocktails,15
cosmopolitan,vodka cocktails,15
flamingo,the kid movies,15
lemon-drop,the kid movies,15
karate,the kid movies,15
glamour,the kid movies,15
lucky,fashion magazines,15
nylon,fashion magazines,15
allure,fashion magazines,15
glamour,fashion magazines,15
safari,swahili words,15
jenga,swahili words,15
jambo,swahili words,15
uhuru,swahili words,15
air-mail,champagne cocktails,15
dartagnan,champagne cocktails,15
kir-royal,champagne cocktails,15
black-velvet,champagne cocktails,15
dec,ree,15
shiva,ree,15
dunga,ree,15
kedge,ree,15
moore,world cup winning captains,15
bellini,world cup winning captains,15
combi,world cup winning captains,15
lloris,world cup winning captains,15
dart,sewing terms,15
armscye,sewing terms,15
ruche,sewing terms,15
gather,sewing terms,15
sloe,anagrams of fish,15
doc,anagrams of fish,15
amber,anagrams of fish,15
yar,anagrams of fish,15
sid,mouth towns,15
bar,mouth towns,15
bourne,mouth towns,15
grange,mouth towns,15
peaches,ice age characters,15
crash,ice age characters,15
scrat,ice age characters,15
manny,ice age characters,15
radar,gun,15
nail,gun,15
pop,gun,15
glue,gun,15
the-book-of-eli,films with blind title characters,15
daredevil,films with blind title characters,15
tommy,films with blind title characters,15
ray,films with blind title characters,15
the-swan,sections of the carnival of the animals,15
fossils,sections of the carnival of the animals,15
aquarium,sections of the carnival of the animals,15
the-elephant,sections of the carnival of the animals,15
libre,zodiac signs with last letter changes,15
ariel,zodiac signs with last letter changes,15
leg,zodiac signs with last letter changes,15
cancel,zodiac signs with last letter changes,15
onix,pokémon,15
pidgey,pokémon,15
squirtle,pokémon,15
persian,pokémon,15
kidderminster,"start with words for ""young person""",15
babylonian,"start with words for ""young person""",15
childermas,"start with words for ""young person""",15
totemic,"start with words for ""young person""",15
